trip_id,stop_id,arrival_time,departure_time,stop_sequence
22-804-4-45180,119322,12:35:00,12:36:00,3
22-804-4-45180,679102,12:37:00,12:37:00,4
22-804-4-45180,679422,12:38:00,12:38:00,5
22-804-4-45180,427201,12:40:00,12:40:00,6
22-804-4-45180,427403,12:41:00,12:41:00,7
22-804-4-45180,427502,12:43:00,12:43:00,8
22-804-4-45180,125202,12:44:00,12:44:00,9
22-804-4-45180,125602,12:45:00,12:45:00,10
22-804-4-45180,126102,12:47:00,12:47:00,11
22-804-4-45180,69522,12:50:00,12:50:00,12
22-804-4-45180,69702,12:51:00,12:51:00,13
22-804-4-45180,69641,12:52:00,12:52:00,14
22-804-4-37980,114602,10:33:00,10:33:00,1
22-804-4-37980,116822,10:34:00,10:34:00,2
22-804-4-37980,119322,10:35:00,10:36:00,3
22-804-4-37980,679102,10:37:00,10:37:00,4
22-804-4-37980,679422,10:38:00,10:38:00,5
22-804-4-37980,427201,10:40:00,10:40:00,6
22-804-4-37980,427403,10:41:00,10:41:00,7
22-804-4-37980,427502,10:43:00,10:43:00,8
22-804-4-37980,125202,10:44:00,10:44:00,9
22-804-4-37980,125602,10:45:00,10:45:00,10
22-804-4-37980,126102,10:47:00,10:47:00,11
22-804-4-37980,69522,10:50:00,10:50:00,12
22-804-4-37980,69702,10:51:00,10:51:00,13
22-804-4-37980,69641,10:52:00,10:52:00,14
22-804-2022-28380,114602,07:53:00,07:53:00,1
22-804-2022-28380,116822,07:54:00,07:54:00,2
22-804-2022-28380,119322,07:55:00,07:56:00,3
22-804-2022-28380,679102,07:57:00,07:57:00,4
22-804-2022-28380,679422,07:58:00,07:58:00,5
22-804-2022-28380,427201,08:00:00,08:00:00,6
22-804-2022-28380,427403,08:01:00,08:01:00,7
22-804-2022-28380,427502,08:03:00,08:03:00,8
22-804-2022-28380,125202,08:04:00,08:04:00,9
22-804-2022-28380,125602,08:05:00,08:05:00,10
22-804-2022-28380,126102,08:07:00,08:08:00,11
22-804-2022-28380,69522,08:11:00,08:11:00,12
22-804-2022-28380,69702,08:12:00,08:12:00,13
22-804-2022-28380,69641,08:13:00,08:13:00,14
22-801-1-61740,69641,17:09:00,17:09:00,1
22-801-1-61740,69701,17:10:00,17:10:00,2
22-801-1-61740,69501,17:11:00,17:11:00,3
22-801-1-61740,126101,17:13:00,17:17:00,4
22-801-1-61740,125601,17:18:00,17:18:00,5
22-801-1-61740,125201,17:19:00,17:19:00,6
22-801-1-61740,427501,17:21:00,17:21:00,7
22-801-1-61740,427404,17:22:00,17:22:00,8
22-801-1-61740,427202,17:23:00,17:23:00,9
22-801-1-61740,679421,17:26:00,17:26:00,10
22-801-1-61740,679101,17:27:00,17:27:00,11
22-801-1-61740,119321,17:28:00,17:28:00,12
22-801-1-61740,116821,17:29:00,17:29:00,13
22-801-1-61740,114601,17:30:00,17:30:00,14
22-804-1022-66780,114602,18:33:00,18:33:00,1
22-804-1022-66780,116822,18:34:00,18:34:00,2
22-804-1022-66780,119322,18:35:00,18:36:00,3
22-804-1022-66780,679102,18:37:00,18:37:00,4
22-804-1022-66780,679422,18:38:00,18:38:00,5
22-804-1022-66780,427201,18:40:00,18:40:00,6
22-804-1022-66780,427403,18:41:00,18:41:00,7
22-804-1022-66780,427502,18:43:00,18:43:00,8
22-804-1022-66780,125202,18:44:00,18:44:00,9
22-804-1022-66780,125602,18:45:00,18:45:00,10
22-804-1022-66780,126102,18:47:00,18:50:00,11
22-804-1022-66780,69522,18:53:00,18:53:00,12
22-804-1022-66780,69702,18:54:00,18:54:00,13
22-804-1022-66780,69641,18:55:00,18:55:00,14
22-801-1-68340,69641,18:59:00,18:59:00,1
22-801-1-68340,69701,19:00:00,19:00:00,2
22-801-1-68340,69501,19:01:00,19:01:00,3
22-801-1-68340,126101,19:03:00,19:07:00,4
22-801-1-68340,125601,19:08:00,19:08:00,5
22-801-1-68340,125201,19:09:00,19:09:00,6
22-801-1-68340,427501,19:11:00,19:11:00,7
22-801-1-68340,427404,19:12:00,19:12:00,8
22-801-1-68340,427202,19:13:00,19:13:00,9
22-801-1-68340,679421,19:16:00,19:16:00,10
22-801-1-68340,679101,19:17:00,19:17:00,11
22-801-1-68340,119321,19:18:00,19:18:00,12
22-801-1-68340,116821,19:19:00,19:19:00,13
22-801-1-68340,114601,19:20:00,19:20:00,14
22-851-4-74940,69641,20:49:00,20:49:00,1
22-851-4-74940,69701,20:50:00,20:50:00,2
22-851-4-74940,69501,20:51:00,20:51:00,3
22-851-4-74940,126101,20:53:00,20:53:00,4
22-851-4-74940,125601,20:54:00,20:54:00,5
22-851-4-74940,125201,20:55:00,20:55:00,6
22-851-4-74940,427501,20:56:00,20:56:00,7
22-851-4-74940,427401,20:57:00,20:57:00,8
22-851-4-74940,115121,20:59:00,20:59:00,9
22-851-4-74940,114421,21:01:00,21:01:00,10
23-801-2-41580,113301,11:33:00,11:33:00,1
23-801-2-41580,113221,11:34:00,11:34:00,2
23-801-2-41580,113601,11:35:00,11:36:00,3
23-801-2-41580,113521,11:38:00,11:38:00,4
23-801-2-41580,122521,11:39:00,11:39:00,5
23-801-2-41580,123321,11:40:00,11:40:00,6
23-801-2-41580,126021,11:41:00,11:41:00,7
23-801-2-41580,114602,11:43:00,11:44:00,8
23-801-2-41580,116822,11:46:00,11:46:00,9
23-801-2-41580,119322,11:46:30,11:46:30,10
23-801-2-41580,118722,11:48:30,11:48:30,11
23-801-2-41580,115022,11:49:30,11:49:30,12
23-801-2-41580,145722,11:51:30,11:51:30,13
23-801-2-41580,114122,11:52:30,11:52:30,14
23-801-2-41580,114322,11:53:30,11:53:30,15
23-801-2-41580,118522,11:54:30,11:54:30,16
23-801-2-41580,127322,11:55:30,11:55:30,17
23-801-2-41580,126322,11:56:30,11:56:30,18
23-801-2-41580,127622,11:57:30,11:57:30,19
23-801-2-41580,127402,11:59:30,11:59:30,20
23-801-2-41580,126722,12:00:30,12:00:30,21
23-801-2-41580,127802,12:02:30,12:04:30,22
23-801-2-41580,189002,12:07:30,12:07:30,23
23-801-2-41580,188202,12:08:30,12:08:30,24
23-801-2-41580,188601,12:10:30,12:10:30,25
23-802-2-44040,188601,12:14:00,12:14:00,1
23-802-2-44040,188201,12:16:00,12:16:00,2
23-802-2-44040,189001,12:17:00,12:17:00,3
23-802-2-44040,127801,12:19:00,12:21:00,4
23-802-2-44040,126721,12:23:00,12:23:00,5
23-802-2-44040,127401,12:24:00,12:24:00,6
23-802-2-44040,127621,12:26:00,12:26:00,7
23-802-2-44040,126321,12:27:00,12:27:00,8
23-802-2-44040,127321,12:28:00,12:28:00,9
23-802-2-44040,118521,12:29:00,12:29:00,10
23-802-2-44040,114321,12:30:00,12:30:00,11
23-802-2-44040,114121,12:31:00,12:31:00,12
23-802-2-44040,145721,12:32:00,12:32:00,13
23-802-2-44040,115021,12:34:00,12:34:00,14
23-802-2-44040,118721,12:35:00,12:35:00,15
23-802-2-44040,119321,12:36:00,12:36:00,16
23-802-2-44040,116821,12:37:00,12:37:00,17
23-802-2-44040,114601,12:39:00,12:41:00,18
23-802-2-44040,126022,12:43:00,12:43:00,19
23-802-2-44040,123322,12:44:00,12:44:00,20
23-802-2-44040,122522,12:45:00,12:45:00,21
23-802-2-44040,113522,12:46:00,12:46:00,22
23-802-2-44040,113602,12:48:00,12:49:00,23
23-802-2-44040,113222,12:50:00,12:50:00,24
23-802-2-44040,113302,12:51:00,12:51:00,25
23-21-2-73380,113301,20:23:00,20:23:00,1
23-21-2-73380,113221,20:24:00,20:24:00,2
23-21-2-73380,113601,20:25:00,20:26:00,3
23-21-2-73380,113521,20:28:00,20:28:00,4
23-21-2-73380,122521,20:29:00,20:29:00,5
23-21-2-73380,123321,20:30:00,20:30:00,6
23-21-2-73380,126021,20:31:00,20:31:00,7
23-21-2-73380,114602,20:33:00,20:34:00,8
23-21-2-73380,116822,20:36:00,20:36:00,9
23-21-2-73380,119322,20:36:30,20:36:30,10
23-21-2-73380,118722,20:38:30,20:38:30,11
23-21-2-73380,115022,20:39:30,20:39:30,12
23-21-2-73380,145722,20:41:30,20:41:30,13
23-21-2-73380,114122,20:42:30,20:42:30,14
23-21-2-73380,114322,20:43:30,20:43:30,15
23-21-2-73380,118522,20:44:30,20:44:30,16
23-21-2-73380,127322,20:45:30,20:45:30,17
23-21-2-73380,126322,20:46:30,20:46:30,18
23-21-2-73380,127622,20:47:30,20:47:30,19
23-21-2-73380,127402,20:49:30,20:49:30,20
23-21-2-73380,126722,20:50:30,20:50:30,21
23-21-2-73380,127802,20:52:30,20:52:30,22
23-801-2-51180,113301,14:13:00,14:13:00,1
23-801-2-51180,113221,14:14:00,14:14:00,2
23-801-2-51180,113601,14:15:00,14:16:00,3
23-801-2-51180,113521,14:18:00,14:18:00,4
23-801-2-51180,122521,14:19:00,14:19:00,5
23-801-2-51180,123321,14:20:00,14:20:00,6
23-801-2-51180,126021,14:21:00,14:21:00,7
23-801-2-51180,114602,14:23:00,14:24:00,8
23-801-2-51180,116822,14:26:00,14:26:00,9
23-801-2-51180,119322,14:26:30,14:26:30,10
23-801-2-51180,118722,14:28:30,14:28:30,11
23-801-2-51180,115022,14:29:30,14:29:30,12
23-801-2-51180,145722,14:31:30,14:31:30,13
23-801-2-51180,114122,14:32:30,14:32:30,14
23-801-2-51180,114322,14:33:30,14:33:30,15
23-801-2-51180,118522,14:34:30,14:34:30,16
23-801-2-51180,127322,14:35:30,14:35:30,17
23-801-2-51180,126322,14:36:30,14:36:30,18
23-801-2-51180,127622,14:37:30,14:37:30,19
23-801-2-51180,127402,14:39:30,14:39:30,20
23-801-2-51180,126722,14:40:30,14:40:30,21
23-801-2-51180,127802,14:42:30,14:44:30,22
23-801-2-51180,189002,14:47:30,14:47:30,23
23-801-2-51180,188202,14:48:30,14:48:30,24
23-801-2-51180,188601,14:50:30,14:50:30,25
23-461-5-16560,114423,04:36:00,04:36:00,1
23-461-5-16560,116023,04:37:00,04:37:00,2
23-461-5-16560,119421,04:38:00,04:38:00,3
23-461-5-16560,118722,04:39:00,04:39:00,4
23-853-2-16740,118722,04:39:00,04:39:00,1
23-853-2-16740,115022,04:40:00,04:40:00,2
23-853-2-16740,145722,04:42:00,04:42:00,3
23-853-2-16740,114122,04:43:00,04:43:00,4
23-853-2-16740,114322,04:44:00,04:44:00,5
23-853-2-16740,118522,04:45:00,04:45:00,6
23-853-2-16740,127322,04:46:00,04:46:00,7
23-853-2-16740,126322,04:47:00,04:47:00,8
23-853-2-16740,127622,04:48:00,04:48:00,9
23-853-2-16740,127402,04:50:00,04:50:00,10
23-853-2-16740,126722,04:51:00,04:51:00,11
23-853-2-16740,127802,04:53:00,04:55:00,12
23-853-2-16740,189002,04:58:00,04:58:00,13
23-853-2-16740,188202,04:59:00,04:59:00,14
23-853-2-16740,188601,05:01:00,05:01:00,15
23-802-2-18240,188601,05:04:00,05:04:00,1
23-802-2-18240,188201,05:06:00,05:06:00,2
23-802-2-18240,189001,05:07:00,05:07:00,3
23-802-2-18240,127801,05:09:00,05:11:00,4
23-802-2-18240,126721,05:13:00,05:13:00,5
23-802-2-18240,127401,05:14:00,05:14:00,6
23-802-2-18240,127621,05:16:00,05:16:00,7
23-802-2-18240,126321,05:17:00,05:17:00,8
23-802-2-18240,127321,05:18:00,05:18:00,9
23-802-2-18240,118521,05:19:00,05:19:00,10
23-802-2-18240,114321,05:20:00,05:20:00,11
23-802-2-18240,114121,05:21:00,05:21:00,12
23-802-2-18240,145721,05:22:00,05:22:00,13
23-802-2-18240,115021,05:24:00,05:24:00,14
23-802-2-18240,118721,05:25:00,05:25:00,15
23-802-2-18240,119321,05:26:00,05:26:00,16
23-802-2-18240,116821,05:27:00,05:27:00,17
23-802-2-18240,114601,05:29:00,05:31:00,18
23-802-2-18240,126022,05:33:00,05:33:00,19
23-802-2-18240,123322,05:34:00,05:34:00,20
23-802-2-18240,122522,05:35:00,05:35:00,21
23-802-2-18240,113522,05:36:00,05:36:00,22
23-802-2-18240,113602,05:38:00,05:39:00,23
23-802-2-18240,113222,05:40:00,05:40:00,24
23-802-2-18240,113302,05:41:00,05:41:00,25
23-802-2-53640,188601,14:54:00,14:54:00,1
23-802-2-53640,188201,14:56:00,14:56:00,2
23-802-2-53640,189001,14:57:00,14:57:00,3
23-802-2-53640,127801,14:59:00,15:01:00,4
23-802-2-53640,126721,15:03:00,15:03:00,5
23-802-2-53640,127401,15:04:00,15:04:00,6
23-802-2-53640,127621,15:06:00,15:06:00,7
23-802-2-53640,126321,15:07:00,15:07:00,8
23-802-2-53640,127321,15:08:00,15:08:00,9
23-802-2-53640,118521,15:09:00,15:09:00,10
23-802-2-53640,114321,15:10:00,15:10:00,11
23-802-2-53640,114121,15:11:00,15:11:00,12
23-802-2-53640,145721,15:12:00,15:12:00,13
23-802-2-53640,115021,15:14:00,15:14:00,14
23-802-2-53640,118721,15:15:00,15:15:00,15
23-802-2-53640,119321,15:16:00,15:16:00,16
23-802-2-53640,116821,15:17:00,15:17:00,17
23-802-2-53640,114601,15:19:00,15:21:00,18
23-802-2-53640,126022,15:23:00,15:23:00,19
23-802-2-53640,123322,15:24:00,15:24:00,20
23-802-2-53640,122522,15:25:00,15:25:00,21
23-802-2-53640,113522,15:26:00,15:26:00,22
23-802-2-53640,113602,15:28:00,15:29:00,23
23-802-2-53640,113222,15:30:00,15:30:00,24
23-802-2-53640,113302,15:31:00,15:31:00,25
23-801-2-60780,113301,16:53:00,16:53:00,1
23-801-2-60780,113221,16:54:00,16:54:00,2
23-801-2-60780,113601,16:55:00,16:56:00,3
23-801-2-60780,113521,16:58:00,16:58:00,4
23-801-2-60780,122521,16:59:00,16:59:00,5
23-801-2-60780,123321,17:00:00,17:00:00,6
23-801-2-60780,126021,17:01:00,17:01:00,7
23-801-2-60780,114602,17:03:00,17:04:00,8
23-801-2-60780,116822,17:06:00,17:06:00,9
23-801-2-60780,119322,17:06:30,17:06:30,10
23-801-2-60780,118722,17:08:30,17:08:30,11
23-801-2-60780,115022,17:09:30,17:09:30,12
23-801-2-60780,145722,17:11:30,17:11:30,13
23-801-2-60780,114122,17:12:30,17:12:30,14
23-801-2-60780,114322,17:13:30,17:13:30,15
23-801-2-60780,118522,17:14:30,17:14:30,16
23-801-2-60780,127322,17:15:30,17:15:30,17
23-801-2-60780,126322,17:16:30,17:16:30,18
23-801-2-60780,127622,17:17:30,17:17:30,19
23-801-2-60780,127402,17:19:30,17:19:30,20
23-801-2-60780,126722,17:20:30,17:20:30,21
23-801-2-60780,127802,17:22:30,17:24:30,22
23-801-2-60780,189002,17:27:30,17:27:30,23
23-801-2-60780,188202,17:28:30,17:28:30,24
23-801-2-60780,188601,17:30:30,17:30:30,25
23-801-2-25380,113301,07:03:00,07:03:00,1
23-801-2-25380,113221,07:04:00,07:04:00,2
23-801-2-25380,113601,07:05:00,07:06:00,3
23-801-2-25380,113521,07:08:00,07:08:00,4
23-801-2-25380,122521,07:09:00,07:09:00,5
23-801-2-25380,123321,07:10:00,07:10:00,6
23-801-2-25380,126021,07:11:00,07:11:00,7
23-801-2-25380,114602,07:13:00,07:14:00,8
23-801-2-25380,116822,07:16:00,07:16:00,9
23-801-2-25380,119322,07:16:30,07:16:30,10
23-801-2-25380,118722,07:18:30,07:18:30,11
23-801-2-25380,115022,07:19:30,07:19:30,12
23-801-2-25380,145722,07:21:30,07:21:30,13
23-801-2-25380,114122,07:22:30,07:22:30,14
23-801-2-25380,114322,07:23:30,07:23:30,15
23-801-2-25380,118522,07:24:30,07:24:30,16
23-801-2-25380,127322,07:25:30,07:25:30,17
23-801-2-25380,126322,07:26:30,07:26:30,18
23-801-2-25380,127622,07:27:30,07:27:30,19
23-801-2-25380,127402,07:29:30,07:29:30,20
23-801-2-25380,126722,07:30:30,07:30:30,21
23-801-2-25380,127802,07:32:30,07:34:30,22
23-801-2-25380,189002,07:37:30,07:37:30,23
23-801-2-25380,188202,07:38:30,07:38:30,24
23-801-2-25380,188601,07:40:30,07:40:30,25
23-802-2-27840,188601,07:44:00,07:44:00,1
23-802-2-27840,188201,07:46:00,07:46:00,2
23-802-2-27840,189001,07:47:00,07:47:00,3
23-802-2-27840,127801,07:49:00,07:51:00,4
23-802-2-27840,126721,07:53:00,07:53:00,5
23-802-2-27840,127401,07:54:00,07:54:00,6
23-802-2-27840,127621,07:56:00,07:56:00,7
23-802-2-27840,126321,07:57:00,07:57:00,8
23-802-2-27840,127321,07:58:00,07:58:00,9
23-802-2-27840,118521,07:59:00,07:59:00,10
23-802-2-27840,114321,08:00:00,08:00:00,11
23-802-2-27840,114121,08:01:00,08:01:00,12
23-802-2-27840,145721,08:02:00,08:02:00,13
23-802-2-27840,115021,08:04:00,08:04:00,14
23-802-2-27840,118721,08:05:00,08:05:00,15
23-802-2-27840,119321,08:06:00,08:06:00,16
23-802-2-27840,116821,08:07:00,08:07:00,17
23-802-2-27840,114601,08:09:00,08:11:00,18
23-802-2-27840,126022,08:13:00,08:13:00,19
23-802-2-27840,123322,08:14:00,08:14:00,20
23-802-2-27840,122522,08:15:00,08:15:00,21
23-802-2-27840,113522,08:16:00,08:16:00,22
23-802-2-27840,113602,08:18:00,08:19:00,23
23-802-2-27840,113222,08:20:00,08:20:00,24
23-802-2-27840,113302,08:21:00,08:21:00,25
23-802-2-63240,188601,17:34:00,17:34:00,1
23-802-2-63240,188201,17:36:00,17:36:00,2
23-802-2-63240,189001,17:37:00,17:37:00,3
23-802-2-63240,127801,17:39:00,17:41:00,4
23-802-2-63240,126721,17:43:00,17:43:00,5
23-802-2-63240,127401,17:44:00,17:44:00,6
23-802-2-63240,127621,17:46:00,17:46:00,7
23-802-2-63240,126321,17:47:00,17:47:00,8
23-802-2-63240,127321,17:48:00,17:48:00,9
23-802-2-63240,118521,17:49:00,17:49:00,10
23-802-2-63240,114321,17:50:00,17:50:00,11
23-802-2-63240,114121,17:51:00,17:51:00,12
23-802-2-63240,145721,17:52:00,17:52:00,13
23-802-2-63240,115021,17:54:00,17:54:00,14
23-802-2-63240,118721,17:55:00,17:55:00,15
23-802-2-63240,119321,17:56:00,17:56:00,16
23-802-2-63240,116821,17:57:00,17:57:00,17
23-802-2-63240,114601,17:59:00,18:01:00,18
23-802-2-63240,126022,18:03:00,18:03:00,19
23-802-2-63240,123322,18:04:00,18:04:00,20
23-802-2-63240,122522,18:05:00,18:05:00,21
23-802-2-63240,113522,18:06:00,18:06:00,22
23-802-2-63240,113602,18:08:00,18:09:00,23
23-802-2-63240,113222,18:10:00,18:10:00,24
23-802-2-63240,113302,18:11:00,18:11:00,25
23-801-2-70380,113301,19:33:00,19:33:00,1
23-801-2-70380,113221,19:34:00,19:34:00,2
23-801-2-70380,113601,19:35:00,19:36:00,3
23-801-2-70380,113521,19:38:00,19:38:00,4
23-801-2-70380,122521,19:39:00,19:39:00,5
23-801-2-70380,123321,19:40:00,19:40:00,6
23-801-2-70380,126021,19:41:00,19:41:00,7
23-801-2-70380,114602,19:43:00,19:44:00,8
23-801-2-70380,116822,19:46:00,19:46:00,9
23-801-2-70380,119322,19:46:30,19:46:30,10
23-801-2-70380,118722,19:48:30,19:48:30,11
23-801-2-70380,115022,19:49:30,19:49:30,12
23-801-2-70380,145722,19:51:30,19:51:30,13
23-801-2-70380,114122,19:52:30,19:52:30,14
23-801-2-70380,114322,19:53:30,19:53:30,15
23-801-2-70380,118522,19:54:30,19:54:30,16
23-801-2-70380,127322,19:55:30,19:55:30,17
23-801-2-70380,126322,19:56:30,19:56:30,18
23-801-2-70380,127622,19:57:30,19:57:30,19
23-801-2-70380,127402,19:59:30,19:59:30,20
23-801-2-70380,126722,20:00:30,20:00:30,21
23-801-2-70380,127802,20:02:30,20:04:30,22
23-801-2-70380,189002,20:07:30,20:07:30,23
23-801-2-70380,188202,20:08:30,20:08:30,24
23-801-2-70380,188601,20:10:30,20:10:30,25
23-801-2-19380,113301,05:23:00,05:23:00,1
23-801-2-19380,113221,05:24:00,05:24:00,2
23-801-2-19380,113601,05:25:00,05:26:00,3
23-801-2-19380,113521,05:28:00,05:28:00,4
23-801-2-19380,122521,05:29:00,05:29:00,5
23-801-2-19380,123321,05:30:00,05:30:00,6
23-801-2-19380,126021,05:31:00,05:31:00,7
23-801-2-19380,114602,05:33:00,05:34:00,8
23-801-2-19380,116822,05:36:00,05:36:00,9
23-801-2-19380,119322,05:36:30,05:36:30,10
23-801-2-19380,118722,05:38:30,05:38:30,11
23-801-2-19380,115022,05:39:30,05:39:30,12
23-801-2-19380,145722,05:41:30,05:41:30,13
23-801-2-19380,114122,05:42:30,05:42:30,14
23-801-2-19380,114322,05:43:30,05:43:30,15
23-801-2-19380,118522,05:44:30,05:44:30,16
23-801-2-19380,127322,05:45:30,05:45:30,17
23-801-2-19380,126322,05:46:30,05:46:30,18
23-801-2-19380,127622,05:47:30,05:47:30,19
23-801-2-19380,127402,05:49:30,05:49:30,20
23-801-2-19380,126722,05:50:30,05:50:30,21
23-801-2-19380,127802,05:52:30,05:54:30,22
23-801-2-19380,189002,05:57:30,05:57:30,23
23-801-2-19380,188202,05:58:30,05:58:30,24
23-801-2-19380,188601,06:00:30,06:00:30,25
23-802-2-21840,188601,06:04:00,06:04:00,1
23-802-2-21840,188201,06:06:00,06:06:00,2
23-802-2-21840,189001,06:07:00,06:07:00,3
23-802-2-21840,127801,06:09:00,06:11:00,4
23-802-2-21840,126721,06:13:00,06:13:00,5
23-802-2-21840,127401,06:14:00,06:14:00,6
23-802-2-21840,127621,06:16:00,06:16:00,7
23-802-2-21840,126321,06:17:00,06:17:00,8
23-802-2-21840,127321,06:18:00,06:18:00,9
23-802-2-21840,118521,06:19:00,06:19:00,10
23-802-2-21840,114321,06:20:00,06:20:00,11
23-802-2-21840,114121,06:21:00,06:21:00,12
23-802-2-21840,145721,06:22:00,06:22:00,13
23-802-2-21840,115021,06:24:00,06:24:00,14
23-802-2-21840,118721,06:25:00,06:25:00,15
23-802-2-21840,119321,06:26:00,06:26:00,16
23-802-2-21840,116821,06:27:00,06:27:00,17
23-802-2-21840,114601,06:29:00,06:31:00,18
23-802-2-21840,126022,06:33:00,06:33:00,19
23-802-2-21840,123322,06:34:00,06:34:00,20
23-802-2-21840,122522,06:35:00,06:35:00,21
23-802-2-21840,113522,06:36:00,06:36:00,22
23-802-2-21840,113602,06:38:00,06:39:00,23
23-802-2-21840,113222,06:40:00,06:40:00,24
23-802-2-21840,113302,06:41:00,06:41:00,25
23-802-2-72840,188601,20:14:00,20:14:00,1
23-802-2-72840,188201,20:16:00,20:16:00,2
23-802-2-72840,189001,20:17:00,20:17:00,3
23-802-2-72840,127801,20:19:00,20:21:00,4
23-802-2-72840,126721,20:23:00,20:23:00,5
23-802-2-72840,127401,20:24:00,20:24:00,6
23-802-2-72840,127621,20:26:00,20:26:00,7
23-802-2-72840,126321,20:27:00,20:27:00,8
23-802-2-72840,127321,20:28:00,20:28:00,9
23-802-2-72840,118521,20:29:00,20:29:00,10
23-802-2-72840,114321,20:30:00,20:30:00,11
23-802-2-72840,114121,20:31:00,20:31:00,12
23-802-2-72840,145721,20:32:00,20:32:00,13
23-802-2-72840,115021,20:34:00,20:34:00,14
23-802-2-72840,118721,20:35:00,20:35:00,15
23-802-2-72840,119321,20:36:00,20:36:00,16
23-802-2-72840,116821,20:37:00,20:37:00,17
23-802-2-72840,114601,20:39:00,20:41:00,18
23-802-2-72840,126022,20:43:00,20:43:00,19
23-802-2-72840,123322,20:44:00,20:44:00,20
23-802-2-72840,122522,20:45:00,20:45:00,21
23-802-2-72840,113522,20:46:00,20:46:00,22
23-802-2-72840,113602,20:48:00,20:49:00,23
23-802-2-72840,113222,20:50:00,20:50:00,24
23-802-2-72840,113302,20:51:00,20:51:00,25
23-21-2-69780,113301,19:23:00,19:23:00,1
23-21-2-69780,113221,19:24:00,19:24:00,2
23-21-2-69780,113601,19:25:00,19:26:00,3
23-21-2-69780,113521,19:28:00,19:28:00,4
23-21-2-69780,122521,19:29:00,19:29:00,5
23-21-2-69780,123321,19:30:00,19:30:00,6
23-21-2-69780,126021,19:31:00,19:31:00,7
23-21-2-69780,114602,19:33:00,19:34:00,8
23-21-2-69780,116822,19:36:00,19:36:00,9
23-21-2-69780,119322,19:36:30,19:36:30,10
23-21-2-69780,118722,19:38:30,19:38:30,11
23-21-2-69780,115022,19:39:30,19:39:30,12
23-21-2-69780,145722,19:41:30,19:41:30,13
23-21-2-69780,114122,19:42:30,19:42:30,14
23-21-2-69780,114322,19:43:30,19:43:30,15
23-21-2-69780,118522,19:44:30,19:44:30,16
23-21-2-69780,127322,19:45:30,19:45:30,17
23-21-2-69780,126322,19:46:30,19:46:30,18
23-21-2-69780,127622,19:47:30,19:47:30,19
23-21-2-69780,127402,19:49:30,19:49:30,20
23-21-2-69780,126722,19:50:30,19:50:30,21
23-21-2-69780,127802,19:52:30,19:52:30,22
23-801-2-28980,113301,08:03:00,08:03:00,1
23-801-2-28980,113221,08:04:00,08:04:00,2
23-801-2-28980,113601,08:05:00,08:06:00,3
23-801-2-28980,113521,08:08:00,08:08:00,4
23-801-2-28980,122521,08:09:00,08:09:00,5
23-801-2-28980,123321,08:10:00,08:10:00,6
23-801-2-28980,126021,08:11:00,08:11:00,7
23-801-2-28980,114602,08:13:00,08:14:00,8
23-801-2-28980,116822,08:16:00,08:16:00,9
23-801-2-28980,119322,08:16:30,08:16:30,10
23-801-2-28980,118722,08:18:30,08:18:30,11
23-801-2-28980,115022,08:19:30,08:19:30,12
23-801-2-28980,145722,08:21:30,08:21:30,13
23-801-2-28980,114122,08:22:30,08:22:30,14
23-801-2-28980,114322,08:23:30,08:23:30,15
23-801-2-28980,118522,08:24:30,08:24:30,16
23-801-2-28980,127322,08:25:30,08:25:30,17
23-801-2-28980,126322,08:26:30,08:26:30,18
23-801-2-28980,127622,08:27:30,08:27:30,19
23-801-2-28980,127402,08:29:30,08:29:30,20
23-801-2-28980,126722,08:30:30,08:30:30,21
23-801-2-28980,127802,08:32:30,08:34:30,22
23-801-2-28980,189002,08:37:30,08:37:30,23
23-801-2-28980,188202,08:38:30,08:38:30,24
23-801-2-28980,188601,08:40:30,08:40:30,25
23-22-2-72060,127801,20:01:00,20:01:00,1
23-22-2-72060,126721,20:03:00,20:03:00,2
23-22-2-72060,127401,20:04:00,20:04:00,3
23-22-2-72060,127621,20:06:00,20:06:00,4
23-22-2-72060,126321,20:07:00,20:07:00,5
23-22-2-72060,127321,20:08:00,20:08:00,6
23-22-2-72060,118521,20:09:00,20:09:00,7
23-22-2-72060,114321,20:10:00,20:10:00,8
23-22-2-72060,114121,20:11:00,20:11:00,9
23-22-2-72060,145721,20:12:00,20:12:00,10
23-22-2-72060,115021,20:14:00,20:14:00,11
23-22-2-72060,118721,20:15:00,20:15:00,12
23-22-2-72060,119321,20:16:00,20:16:00,13
23-22-2-72060,116821,20:17:00,20:17:00,14
23-22-2-72060,114601,20:19:00,20:21:00,15
23-22-2-72060,126022,20:23:00,20:23:00,16
23-22-2-72060,123322,20:24:00,20:24:00,17
23-22-2-72060,122522,20:25:00,20:25:00,18
23-22-2-72060,113522,20:26:00,20:26:00,19
23-22-2-72060,113602,20:28:00,20:29:00,20
23-22-2-72060,113222,20:30:00,20:30:00,21
23-22-2-72060,113302,20:31:00,20:31:00,22
23-802-2-31440,188601,08:44:00,08:44:00,1
23-802-2-31440,188201,08:46:00,08:46:00,2
23-802-2-31440,189001,08:47:00,08:47:00,3
23-802-2-31440,127801,08:49:00,08:51:00,4
23-802-2-31440,126721,08:53:00,08:53:00,5
23-802-2-31440,127401,08:54:00,08:54:00,6
23-802-2-31440,127621,08:56:00,08:56:00,7
23-802-2-31440,126321,08:57:00,08:57:00,8
23-802-2-31440,127321,08:58:00,08:58:00,9
