route_id,route_short_name,route_type,route_url,agency_id,route_desc,route_color,route_text_color,"route_long_name"
570-2-570,570,3,,19,,9D9D9C,000000,"Hoher Weg - Rheingönheim Bahnhof"
9-444-E,E,0,,19,Bad Dürkheim - Heidelberg,9C9C9C,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
570-4-570,570,3,,19,,9D9D9C,000000,"Hoher Weg - Rheingönheim"
570-6-570,570,3,,19,,9D9D9C,000000,"Hoher Weg - Valentin-Bauer-Siedlung"
570-5-570,570,3,,19,,9D9D9C,000000,"Valentin-Bauer-Siedlung - Hoher Weg"
570-3-570,570,3,,19,,9D9D9C,000000,"Rheingönheim - Hoher Weg"
570-8-570,570,3,,19,,9D9D9C,000000,"Giulini - Jägerstraße"
571-6-571,571,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - BASF Süd"
571-4-571,571,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - Jägerstraße"
571-2-571,571,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - Arbeitsamt"
571-1-571,571,3,,19,,9D9D9C,000000,"Arbeitsamt - Mutterstadt Friedhof"
571-8-571,571,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - null"
571-10-571,571,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - Arbeitsamt"
571-5-571,571,3,,19,,9D9D9C,000000,"Bürgermeister-Krafft-Platz - Mutterstadt Friedhof"
571-9-571,571,3,,19,,9D9D9C,000000,"BASF Süd - Mutterstadt Friedhof"
571-3-571,571,3,,19,,9D9D9C,000000,"Valentin-Bauer-Siedlung - Mutterstadt Friedhof"
571-7-571,571,3,,19,,9D9D9C,000000,"Valentin-Bauer-Siedlung - Mutterstadt Friedhof"
571-11-571,571,3,,19,,9D9D9C,000000,"null - Assenheim Bundesstraße"
581-3-581,581,3,,19,,9D9D9C,000000,"Berliner Platz - Mutterstadt Friedhof"
581-4-581,581,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - Berliner Platz"
581-2-581,581,3,,19,,9D9D9C,000000,"Mutterstadt Friedhof - Arbeitsamt"
581-1-581,581,3,,19,,9D9D9C,000000,"Arbeitsamt - Mutterstadt Friedhof"
585-2-585,585,3,,19,,9D9D9C,000000,"Giulini - Valentin-Bauer-Siedlung"
585-1-585,585,3,,19,,9D9D9C,000000,"Valentin-Bauer-Siedlung - Neuhöfer Straße"
587-1-587,587,3,,19,,9D9D9C,000000,"Wasserwerk - Wasserwerk"
1-14-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-801-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-803-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
1-15-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
2-441-E,E,0,,19,Feudenheim - Neckarstadt West,9C9C9C,000000,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-101-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-2-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-1-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-103-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-443-E,E,0,,19,Feudenheim - Neckarstadt West,9C9C9C,000000,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-102-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-442-E,E,0,,19,Feudenheim - Neckarstadt West,9C9C9C,000000,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-444-E,E,0,,19,Feudenheim - Neckarstadt West,9C9C9C,000000,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
2-104-2,2,0,,19,Feudenheim - Neckarstadt West,B10346,FFFFFF,"MA Feudenheim - Universitätsklinikum - Wasserturm - Paradeplatz - Rheinstraße - Alte Feuerwache - MA Neckarstadt West"
9-44-9,9,0,,19,Bad Dürkheim - Heidelberg,95C23D,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
3-161-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-2-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-1-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-172-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-462-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-168-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-414-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-141-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-441-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-3-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-162-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
9-41-9,9,0,,19,Bad Dürkheim - Heidelberg,95C23D,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
3-411-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-413-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-12-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
9-42-9,9,0,,19,Bad Dürkheim - Heidelberg,95C23D,000000,"(RNV-Express Heidelberg – Edingen – Mannheim -) MA Neuostheim – MA Hauptbahnhof – Ludwigshafen – Bad Dürkheim"
3-11-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-412-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-4-3,3,0,,19,Sandhofen - Rheingoldhalle,D6AD00,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
3-471-E,E,0,,19,Sandhofen - Rheingoldhalle,9C9C9C,000000,"MA Rheingoldhalle - Neckarau West - Lindenhof - MA Hbf - Wasserturm - Paradeplatz - Luzenberg - MA Sandhofen"
1-841-1,1,0,,19,Rheinau - Schönau,F39B9B,000000,"MA Rheinau Bf - Neckarau - MA Hbf - Paradeplatz - Waldhof - MA Schönau"
4-445-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-145-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-14-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-203-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-204-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-11-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-12-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-13-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-804-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-802-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-3-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-166-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-490-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-168-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-492-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-127-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-32-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-421-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-1-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-125-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-201-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-212-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-463-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-163-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-474-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-174-4,4,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
4-240-4A,4A,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,E30613,FFFFFF,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
7-446-E,E,0,,19,Oppau - Vogelstang,9C9C9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-302-7E,7E,0,,19,Oppau - Vogelstang,9D9D9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
7-301-7E,7E,0,,19,Oppau - Vogelstang,9D9D9C,000000,"MA Vogelstang - Nationaltheater - Paradeplatz - Schloss - Berliner Platz - LU Rathaus - BASF - LU Oppau"
4-443-E,E,0,,19,Bad Dürkheim - Oggersheim - Waldfriedhof,9C9C9C,000000,"Bad Dürkheim - LU Oggersheim - LU Hbf - Berliner Platz - MA Hbf - Wasserturm - Paradeplatz - Alte Feuerwache - Schafweide - Universitätsklinikum - Bonafitiuskirche - Ulmenweg - Waldfriedhof"
5-22-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-115-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-1-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-57-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-34-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-50-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
6-401-E,E,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,9C9C9C,000000,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
6-406-E,E,0,,19,Rheingönheim - Neuostheim/Neuhermsheim,9C9C9C,000000,"MA SAP Arena S-Bahnhof - Neuostheim/Neuhermsheim - Paradeplatz - MA Rathaus - LU Rathaus - Berliner Platz - LU Rheingönheim"
5-37-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-13-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-3-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-55-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-26-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-2-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-44-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-117-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-24-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-7-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-52-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
15-441-E,E,0,,19,Hauptbahnhof - Wallstadt Ost,9C9C9C,000000,"(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
15-448-E,E,0,,19,Hauptbahnhof - Wallstadt Ost,9C9C9C,000000,"(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
5-99-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-19-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-38-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-54-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-6-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-59-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-51-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-72-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
14-202-5A,5A,0,,19,,00975F,FFFFFF,"Abendakademie - Heddesheim Bahnhof"
14-211-5A,5A,0,,19,,00975F,FFFFFF,"Heddesheim Bahnhof - Käfertal Bahnhof"
5-27-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-70-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-28-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-46-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-9-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-35-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
14-212-5A,5A,0,,19,,00975F,FFFFFF,"Käfertal Bahnhof - Heddesheim Bahnhof"
14-203-5A,5A,0,,19,,00975F,FFFFFF,"Heddesheim Bahnhof - MA Hauptbahnhof"
14-204-5A,5A,0,,19,,00975F,FFFFFF,"MA Hauptbahnhof - Heddesheim Bahnhof"
14-201-5A,5A,0,,19,,00975F,FFFFFF,"Heddesheim Bahnhof - MA Hauptbahnhof"
15-2-15,15,0,,19,Hauptbahnhof - Wallstadt Ost,F7AB64,000000,"(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
15-1-15,15,0,,19,Hauptbahnhof - Wallstadt Ost,F7AB64,000000,"(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
5-21-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-43-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-74-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
15-421-E,E,0,,19,Hauptbahnhof - Wallstadt Ost,9C9C9C,000000,"(Heddesheim -) Wallstadt Ost – MA Käfertal Bf – Universitätsklinikum – Alte Feuerwache – Paradeplatz – MA Hauptbahnhof"
5-65-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-84-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-63-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
5-62-5,5,0,,19,Weinheim - Mannheim - Heidelberg (Rundf),00975F,FFFFFF,"Weinheim - Heidelberg - Mannheim - Viernheim - Weinheim"
